HScore,HVScoreDiff,NDate,Season,VScore,Winner,VTeam,day,eid,gamekey,HTeam,month,gametype,time,wday,week,year
20,-7,12/23/2012,2012,27,WAS,WAS,23,2012122307,55737,PHI,12,REG,1:00,Sun,16,2012
13,-15,12/23/2012,2012,28,STL,STL,23,2012122308,55739,TB,12,REG,1:00,Sun,16,2012
33,19,12/23/2012,2012,14,BAL,NYG,23,2012122309,55729,BAL,12,REG,4:25,Sun,16,2012
6,-17,12/23/2012,2012,23,MIN,MIN,23,2012122310,55733,HOU,12,REG,1:00,Sun,16,2012
34,22,12/23/2012,2012,12,DEN,CLE,23,2012122311,55740,DEN,12,REG,4:05,Sun,16,2012
13,-15,12/23/2012,2012,28,CHI,CHI,23,2012122312,55741,ARI,12,REG,4:25,Sun,16,2012
42,29,12/23/2012,2012,13,SEA,SF,23,2012122313,55742,SEA,12,REG,8:20,Sun,16,2012
17,-10,12/23/2012,2012,27,SD,SD,23,2012122314,55743,NYJ,12,REG,1:00,Sun,16,2012
28,19,12/30/2012,2012,9,BUF,NYJ,30,2012123000,55745,BUF,12,REG,1:00,Sun,17,2012
28,28,12/30/2012,2012,0,NE,MIA,30,2012123001,55750,NE,12,REG,4:25,Sun,17,2012
23,6,12/30/2012,2012,17,CIN,BAL,30,2012123002,55746,CIN,12,REG,1:00,Sun,17,2012
24,14,12/30/2012,2012,10,PIT,CLE,30,2012123003,55753,PIT,12,REG,1:00,Sun,17,2012
28,12,12/30/2012,2012,16,IND,HOU,30,2012123004,55748,IND,12,REG,1:00,Sun,17,2012
38,18,12/30/2012,2012,20,TEN,JAC,30,2012123005,55754,TEN,12,REG,1:00,Sun,17,2012
42,35,12/30/2012,2012,7,NYG,PHI,30,2012123006,55752,NYG,12,REG,1:00,Sun,17,2012
28,10,12/30/2012,2012,18,WAS,DAL,30,2012123007,55755,WAS,12,REG,8:20,Sun,17,2012
24,-2,12/30/2012,2012,26,CHI,CHI,30,2012123008,55747,DET,12,REG,1:00,Sun,17,2012
37,3,12/30/2012,2012,34,MIN,GB,30,2012123009,55749,MIN,12,REG,4:25,Sun,17,2012
17,-5,12/30/2012,2012,22,TB,TB,30,2012123010,55744,ATL,12,REG,1:00,Sun,17,2012
38,-6,12/30/2012,2012,44,CAR,CAR,30,2012123011,55751,NO,12,REG,1:00,Sun,17,2012
38,35,12/30/2012,2012,3,DEN,KC,30,2012123012,55756,DEN,12,REG,4:25,Sun,17,2012
24,3,12/30/2012,2012,21,SD,OAK,30,2012123013,55757,SD,12,REG,4:25,Sun,17,2012
27,14,12/30/2012,2012,13,SF,ARI,30,2012123014,55758,SF,12,REG,4:25,Sun,17,2012
20,7,12/30/2012,2012,13,SEA,STL,30,2012123015,55759,SEA,12,REG,4:25,Sun,17,2012
49,22,9/5/2013,2013,27,DEN,BAL,5,2013090500,55837,DEN,9,REG,8:30,Thu,1,2013
21,-2,9/8/2013,2013,23,NE,NE,8,2013090800,55838,BUF,9,REG,1:00,Sun,1,2013
7,-5,9/8/2013,2013,12,SEA,SEA,8,2013090801,55839,CAR,9,REG,1:00,Sun,1,2013
24,3,9/8/2013,2013,21,CHI,CIN,8,2013090802,55840,CHI,9,REG,1:00,Sun,1,2013
10,-13,9/8/2013,2013,23,MIA,MIA,8,2013090803,55841,CLE,9,REG,1:00,Sun,1,2013
34,10,9/8/2013,2013,24,DET,MIN,8,2013090804,55842,DET,9,REG,1:00,Sun,1,2013
21,4,9/8/2013,2013,17,IND,OAK,8,2013090805,55843,IND,9,REG,1:00,Sun,1,2013
2,-26,9/8/2013,2013,28,KC,KC,8,2013090806,55844,JAC,9,REG,1:00,Sun,1,2013
18,1,9/8/2013,2013,17,NYJ,TB,8,2013090807,55846,NYJ,9,REG,1:00,Sun,1,2013
23,6,9/8/2013,2013,17,NO,ATL,8,2013090808,55845,NO,9,REG,1:00,Sun,1,2013
9,-7,9/8/2013,2013,16,TEN,TEN,8,2013090809,55847,PIT,9,REG,1:00,Sun,1,2013
27,3,9/8/2013,2013,24,STL,ARI,8,2013090810,55848,STL,9,REG,4:25,Sun,1,2013
34,6,9/8/2013,2013,28,SF,GB,8,2013090811,55849,SF,9,REG,4:25,Sun,1,2013
36,5,9/8/2013,2013,31,DAL,NYG,8,2013090812,55850,DAL,9,REG,8:30,Sun,1,2013
27,-6,9/9/2013,2013,33,PHI,PHI,9,2013090900,55851,WAS,9,REG,7:10,Mon,1,2013
28,-3,9/9/2013,2013,31,HOU,HOU,9,2013090901,55852,SD,9,REG,10:20,Mon,1,2013
13,3,9/12/2013,2013,10,NE,NYJ,12,2013091200,55853,NE,9,REG,8:25,Thu,2,2013
31,7,9/15/2013,2013,24,ATL,STL,15,2013091500,55854,ATL,9,REG,1:00,Sun,2,2013
14,8,9/15/2013,2013,6,BAL,CLE,15,2013091501,55855,BAL,9,REG,1:00,Sun,2,2013
24,1,9/15/2013,2013,23,BUF,CAR,15,2013091502,55856,BUF,9,REG,1:00,Sun,2,2013
31,1,9/15/2013,2013,30,CHI,MIN,15,2013091503,55857,CHI,9,REG,1:00,Sun,2,2013
38,18,9/15/2013,2013,20,GB,WAS,15,2013091504,55858,GB,9,REG,1:00,Sun,2,2013
30,6,9/15/2013,2013,24,HOU,TEN,15,2013091505,55859,HOU,9,REG,1:00,Sun,2,2013
20,-4,9/15/2013,2013,24,MIA,MIA,15,2013091506,55860,IND,9,REG,1:00,Sun,2,2013
17,1,9/15/2013,2013,16,KC,DAL,15,2013091507,55861,KC,9,REG,1:00,Sun,2,2013
30,-3,9/15/2013,2013,33,SD,SD,15,2013091508,55862,PHI,9,REG,1:00,Sun,2,2013
25,4,9/15/2013,2013,21,ARI,DET,15,2013091509,55863,ARI,9,REG,4:05,Sun,2,2013
14,-2,9/15/2013,2013,16,NO,NO,15,2013091510,55864,TB,9,REG,4:05,Sun,2,2013
23,-18,9/15/2013,2013,41,DEN,DEN,15,2013091511,55865,NYG,9,REG,4:25,Sun,2,2013
19,10,9/15/2013,2013,9,OAK,JAC,15,2013091512,55866,OAK,9,REG,4:25,Sun,2,2013
29,26,9/15/2013,2013,3,SEA,SF,15,2013091513,55867,SEA,9,REG,8:30,Sun,2,2013
20,10,9/16/2013,2013,10,CIN,PIT,16,2013091600,55868,CIN,9,REG,8:40,Mon,2,2013
16,-10,9/19/2013,2013,26,KC,KC,19,2013091900,55869,PHI,9,REG,8:25,Thu,3,2013
30,21,9/22/2013,2013,9,BAL,HOU,22,2013092200,55870,BAL,9,REG,1:00,Sun,3,2013
34,4,9/22/2013,2013,30,CIN,GB,22,2013092201,55871,CIN,9,REG,1:00,Sun,3,2013
31,24,9/22/2013,2013,7,DAL,STL,22,2013092202,55873,DAL,9,REG,1:00,Sun,3,2013
27,4,9/22/2013,2013,23,MIA,ATL,22,2013092203,55879,MIA,9,REG,4:05,Sun,3,2013
27,-4,9/22/2013,2013,31,CLE,CLE,22,2013092204,55874,MIN,9,REG,1:00,Sun,3,2013
27,7,9/22/2013,2013,20,NYJ,BUF,22,2013092205,55880,NYJ,9,REG,4:25,Sun,3,2013
23,20,9/22/2013,2013,3,NE,TB,22,2013092206,55875,NE,9,REG,1:00,Sun,3,2013
31,24,9/22/2013,2013,7,NO,ARI,22,2013092207,55876,NO,9,REG,1:00,Sun,3,2013
20,3,9/22/2013,2013,17,TEN,SD,22,2013092208,55877,TEN,9,REG,1:00,Sun,3,2013
20,-7,9/22/2013,2013,27,DET,DET,22,2013092209,55878,WAS,9,REG,1:00,Sun,3,2013
38,38,9/22/2013,2013,0,CAR,NYG,22,2013092210,55872,CAR,9,REG,1:00,Sun,3,2013
7,-20,9/22/2013,2013,27,IND,IND,22,2013092211,55881,SF,9,REG,4:25,Sun,3,2013
45,28,9/22/2013,2013,17,SEA,JAC,22,2013092212,55882,SEA,9,REG,4:25,Sun,3,2013
23,-17,9/22/2013,2013,40,CHI,CHI,22,2013092213,55883,PIT,9,REG,8:30,Sun,3,2013
37,16,9/23/2013,2013,21,DEN,OAK,23,2013092300,55884,DEN,9,REG,8:40,Mon,3,2013
11,-24,9/26/2013,2013,35,SF,SF,26,2013092600,55885,STL,9,REG,8:25,Thu,4,2013
23,3,9/29/2013,2013,20,BUF,BAL,29,2013092900,55886,BUF,9,REG,1:00,Sun,4,2013
17,11,9/29/2013,2013,6,CLE,CIN,29,2013092901,55887,CLE,9,REG,1:00,Sun,4,2013
40,8,9/29/2013,2013,32,DET,CHI,29,2013092902,55888,DET,9,REG,1:00,Sun,4,2013
20,-3,9/29/2013,2013,23,SEA,SEA,29,2013092903,55889,HOU,9,REG,1:00,Sun,4,2013
3,-34,9/29/2013,2013,37,IND,IND,29,2013092904,55890,JAC,9,REG,1:00,Sun,4,2013
31,24,9/29/2013,2013,7,KC,NYG,29,2013092905,55891,KC,9,REG,1:00,Sun,4,2013
34,7,9/29/2013,2013,27,MIN,PIT,29,2013092906,55892,MIN,9,REG,1:00,Sun,4,2013
10,-3,9/29/2013,2013,13,ARI,ARI,29,2013092907,55893,TB,9,REG,1:00,Sun,4,2013
38,25,9/29/2013,2013,13,TEN,NYJ,29,2013092908,55894,TEN,9,REG,4:05,Sun,4,2013
52,32,9/29/2013,2013,20,DEN,PHI,29,2013092909,55895,DEN,9,REG,4:25,Sun,4,2013
14,-10,9/29/2013,2013,24,WAS,WAS,29,2013092910,55896,OAK,9,REG,4:25,Sun,4,2013
30,9,9/29/2013,2013,21,SD,DAL,29,2013092911,55897,SD,9,REG,4:25,Sun,4,2013
23,-7,9/29/2013,2013,30,NE,NE,29,2013092912,55898,ATL,9,REG,8:30,Sun,4,2013
38,21,9/30/2013,2013,17,NO,MIA,30,2013093000,55899,NO,9,REG,8:40,Mon,4,2013
37,13,10/3/2013,2013,24,CLE,BUF,3,2013100300,55900,CLE,10,REG,8:25,Thu,5,2013
18,-8,10/6/2013,2013,26,NO,NO,6,2013100600,55901,CHI,10,REG,1:00,Sun,5,2013
13,7,10/6/2013,2013,6,CIN,NE,6,2013100601,55902,CIN,10,REG,1:00,Sun,5,2013
22,13,10/6/2013,2013,9,GB,DET,6,2013100602,55903,GB,10,REG,1:00,Sun,5,2013
34,6,10/6/2013,2013,28,IND,SEA,6,2013100603,55904,IND,10,REG,1:00,Sun,5,2013
23,-3,10/6/2013,2013,26,BAL,BAL,6,2013100604,55905,MIA,10,REG,1:00,Sun,5,2013
21,-15,10/6/2013,2013,36,PHI,PHI,6,2013100605,55906,NYG,10,REG,1:00,Sun,5,2013
34,14,10/6/2013,2013,20,STL,JAC,6,2013100606,55907,STL,10,REG,1:00,Sun,5,2013
17,-9,10/6/2013,2013,26,KC,KC,6,2013100607,55908,TEN,10,REG,1:00,Sun,5,2013
22,16,10/6/2013,2013,6,ARI,CAR,6,2013100608,55909,ARI,10,REG,4:05,Sun,5,2013
48,-3,10/6/2013,2013,51,DEN,DEN,6,2013100609,55910,DAL,10,REG,4:25,Sun,5,2013
27,10,10/6/2013,2013,17,OAK,SD,6,2013100610,55911,OAK,10,REG,11:35,Sun,5,2013
34,31,10/6/2013,2013,3,SF,HOU,6,2013100611,55912,SF,10,REG,8:30,Sun,5,2013
28,-2,10/7/2013,2013,30,NYJ,NYJ,7,2013100700,55913,ATL,10,REG,8:40,Mon,5,2013
27,6,10/10/2013,2013,21,CHI,NYG,10,2013101000,55914,CHI,10,REG,8:25,Thu,6,2013
17,-2,10/13/2013,2013,19,GB,GB,13,2013101300,55915,BAL,10,REG,1:00,Sun,6,2013
24,-3,10/13/2013,2013,27,CIN,CIN,13,2013101301,55916,BUF,10,REG,1:00,Sun,6,2013
17,-14,10/13/2013,2013,31,DET,DET,13,2013101302,55917,CLE,10,REG,1:00,Sun,6,2013
13,-25,10/13/2013,2013,38,STL,STL,13,2013101303,55918,HOU,10,REG,1:00,Sun,6,2013
24,17,10/13/2013,2013,7,KC,OAK,13,2013101304,55919,KC,10,REG,1:00,Sun,6,2013
10,-25,10/13/2013,2013,35,CAR,CAR,13,2013101305,55920,MIN,10,REG,1:00,Sun,6,2013
6,-13,10/13/2013,2013,19,PIT,PIT,13,2013101306,55921,NYJ,10,REG,1:00,Sun,6,2013
20,-11,10/13/2013,2013,31,PHI,PHI,13,2013101307,55922,TB,10,REG,1:00,Sun,6,2013
35,16,10/13/2013,2013,19,DEN,JAC,13,2013101308,55923,DEN,10,REG,4:05,Sun,6,2013
20,7,10/13/2013,2013,13,SEA,TEN,13,2013101309,55924,SEA,10,REG,4:05,Sun,6,2013
30,3,10/13/2013,2013,27,NE,NO,13,2013101310,55925,NE,10,REG,4:25,Sun,6,2013
32,12,10/13/2013,2013,20,SF,ARI,13,2013101311,55926,SF,10,REG,4:25,Sun,6,2013
31,15,10/13/2013,2013,16,DAL,WAS,13,2013101312,55927,DAL,10,REG,8:30,Sun,6,2013
19,10,10/14/2013,2013,9,SD,IND,14,2013101400,55928,SD,10,REG,8:40,Mon,6,2013
