Team,Penalty,NDate,Opponent,Player,Position,Week,Year,PenaltyIndex
NYJ,Running Into the Kicker,12/04/2011,WAS,G.McIntyre,OLB,13,2011,NYJ-2011-68
NYJ,False Start,12/04/2011,WAS,M.Mulligan,TE,13,2011,NYJ-2011-69
NYJ,Delay of Game,12/04/2011,WAS,M.Sanchez,QB,13,2011,NYJ-2011-70
NYJ,Illegal Formation,12/04/2011,WAS,P.Turner,WR,13,2011,NYJ-2011-71
NYJ,Chop Block,12/04/2011,WAS,D.Keller,TE,13,2011,NYJ-2011-72
NYJ,Ineligible Downfield Kick,12/04/2011,WAS,T.Wilson,DB,13,2011,NYJ-2011-73
NYJ,Offensive Holding,12/11/2011,KC,N.Bellore,LB,14,2011,NYJ-2011-74
NYJ,Chop Block,12/11/2011,KC,J.Conner,RB,14,2011,NYJ-2011-75
NYJ,Offensive Holding,12/11/2011,KC,V.Ducasse,T,14,2011,NYJ-2011-76
NYJ,Delay of Game,12/11/2011,KC,T.Conley,P,14,2011,NYJ-2011-77
NYJ,Roughing the Passer,12/18/2011,PHI,C.Pace,OLB,15,2011,NYJ-2011-78
NYJ,False Start,12/18/2011,PHI,W.Hunter,T,15,2011,NYJ-2011-79
NYJ,Personal Foul,12/18/2011,PHI,M.Dixon,DE,15,2011,NYJ-2011-80
NYJ,Offensive Holding,12/18/2011,PHI,J.Westerman,LB,15,2011,NYJ-2011-81
NYJ,Neutral Zone Infraction,12/18/2011,PHI,C.Pace,OLB,15,2011,NYJ-2011-82
NYJ,Unsportsmanlike Conduct,12/18/2011,PHI,S.Holmes,WR,15,2011,NYJ-2011-83
NYJ,False Start,12/18/2011,PHI,M.Slauson,G,15,2011,NYJ-2011-84
NYJ,False Start,12/18/2011,PHI,W.Hunter,T,15,2011,NYJ-2011-85
NYJ,Unnecessary Roughness,12/18/2011,PHI,J.Kerley,WR,15,2011,NYJ-2011-86
NYJ,False Start,12/18/2011,PHI,D.Keller,TE,15,2011,NYJ-2011-87
NYJ,False Start,01/01/2012,MIA,M.Mulligan,TE,17,2011,NYJ-2011-96
NYJ,False Start,01/01/2012,MIA,D.Ferguson,T,17,2011,NYJ-2011-97
NYJ,False Start,01/01/2012,MIA,M.Mulligan,TE,17,2011,NYJ-2011-98
NYJ,False Start,01/01/2012,MIA,W.Hunter,T,17,2011,NYJ-2011-99
NYJ,False Start,01/01/2012,MIA,D.Ferguson,T,17,2011,NYJ-2011-100
NYJ,Face Mask (15 Yards),01/01/2012,MIA,M.Mulligan,TE,17,2011,NYJ-2011-101
BAL,Horse Collar Tackle,09/11/2011,PIT,B.Ayanbadejo,ILB,1,2011,BAL-2011-0
BAL,Offensive Holding,09/11/2011,PIT,B.Grubbs,G,1,2011,BAL-2011-1
BAL,Offensive Holding,09/11/2011,PIT,B.McKinnie,T,1,2011,BAL-2011-2
BAL,Illegal Receiver Pass,09/11/2011,PIT,E.Dickson,TE,1,2011,BAL-2011-3
BAL,Unsportsmanlike Conduct,09/11/2011,PIT,C.Redding,DE,1,2011,BAL-2011-4
BAL,Offensive Holding,09/11/2011,PIT,M.Birk,C,1,2011,BAL-2011-5
BAL,Offensive Pass Interference,09/11/2011,PIT,A.Boldin,WR,1,2011,BAL-2011-6
BAL,Offensive Holding,09/18/2011,TEN,C.Williams,DB,2,2011,BAL-2011-7
BAL,Face Mask (15 Yards),09/18/2011,TEN,E.Reed,FS,2,2011,BAL-2011-8
BAL,False Start,09/18/2011,TEN,M.Oher,T,2,2011,BAL-2011-9
BAL,Illegal Use of Hands,09/18/2011,TEN,C.Williams,DB,2,2011,BAL-2011-10
BAL,False Start,09/18/2011,TEN,M.Oher,T,2,2011,BAL-2011-11
BAL,Delay of Game,09/18/2011,TEN,J.Flacco,QB,2,2011,BAL-2011-12
BAL,Offensive Holding,09/25/2011,STL,M.Oher,T,3,2011,BAL-2011-13
BAL,Illegal Use of Hands,09/25/2011,STL,M.Oher,T,3,2011,BAL-2011-14
BAL,Defensive Pass Interference,09/25/2011,STL,C.Williams,DB,3,2011,BAL-2011-15
BAL,False Start,09/25/2011,STL,E.Dickson,TE,3,2011,BAL-2011-16
BAL,Offensive Pass Interference,09/25/2011,STL,L.Williams,WR,3,2011,BAL-2011-17
BAL,False Start,09/25/2011,STL,J.Reid,T,3,2011,BAL-2011-18
BAL,False Start,10/16/2011,HOU,A.Gurode,C,6,2011,BAL-2011-26
BAL,False Start,10/16/2011,HOU,D.Pitta,TE,6,2011,BAL-2011-27
BAL,Defensive Holding,10/16/2011,HOU,R.Lewis,MLB,6,2011,BAL-2011-28
BAL,Delay of Game,10/16/2011,HOU,J.Flacco,QB,6,2011,BAL-2011-29
BAL,Defensive Holding,10/16/2011,HOU,L.Webb,CB,6,2011,BAL-2011-30
BAL,Defensive Offside,10/16/2011,HOU,J.Johnson,LB,6,2011,BAL-2011-31
BAL,Face Mask (15 Yards),10/24/2011,JAC,P.Burgess,LB,7,2011,BAL-2011-32
BAL,Offensive Holding,10/24/2011,JAC,M.Oher,T,7,2011,BAL-2011-33
BAL,Offensive Holding,10/24/2011,JAC,M.Oher,T,7,2011,BAL-2011-34
BAL,Running Into the Kicker,10/24/2011,JAC,P.Kruger,OLB,7,2011,BAL-2011-35
BAL,Offensive Holding,10/24/2011,JAC,P.Burgess,LB,7,2011,BAL-2011-36
BAL,False Start,10/24/2011,JAC,A.Gurode,C,7,2011,BAL-2011-37
BAL,Unnecessary Roughness,10/24/2011,JAC,B.Pollard,SS,7,2011,BAL-2011-38
BAL,Defensive Holding,10/24/2011,JAC,D.Gorrer,DB,7,2011,BAL-2011-39
BAL,Disqualification,10/24/2011,JAC,B.Ayanbadejo,ILB,7,2011,BAL-2011-40
BAL,Illegal Touch Kick,10/24/2011,JAC,H.Nakamura,FS,7,2011,BAL-2011-41
BAL,Unnecessary Roughness,10/24/2011,JAC,M.Yanda,G,7,2011,BAL-2011-42
BAL,Defensive Holding,10/30/2011,ARI,C.Williams,DB,8,2011,BAL-2011-43
BAL,False Start,10/30/2011,ARI,B.McKinnie,T,8,2011,BAL-2011-44
BAL,Unsportsmanlike Conduct,10/30/2011,ARI,B.Pollard,SS,8,2011,BAL-2011-45
BAL,Illegal Formation,10/30/2011,ARI,B.McKinnie,T,8,2011,BAL-2011-46
BAL,False Start,10/30/2011,ARI,A.Gurode,C,8,2011,BAL-2011-47
BAL,Offensive Holding,10/30/2011,ARI,J.Smith,CB,8,2011,BAL-2011-48
BAL,Player Out of Bounds on Punt,10/30/2011,ARI,L.Williams,WR,8,2011,BAL-2011-49
BAL,Illegal Use of Hands,10/30/2011,ARI,A.Gurode,C,8,2011,BAL-2011-50
BAL,Defensive Holding,10/30/2011,ARI,C.Williams,DB,8,2011,BAL-2011-51
BAL,Defensive Pass Interference,10/30/2011,ARI,L.Webb,CB,8,2011,BAL-2011-52
BAL,Unsportsmanlike Conduct,10/30/2011,ARI,R.Rice,RB,8,2011,BAL-2011-53
BAL,False Start,10/30/2011,ARI,M.Birk,C,8,2011,BAL-2011-54
BAL,Offensive Holding,11/06/2011,PIT,T.Smith,WR,9,2011,BAL-2011-55
BAL,False Start,11/06/2011,PIT,B.Grubbs,G,9,2011,BAL-2011-56
BAL,Encroachment,11/06/2011,PIT,C.Redding,DE,9,2011,BAL-2011-57
BAL,Illegal Substitution,11/13/2011,SEA,J.Reid,T,10,2011,BAL-2011-58
BAL,Unsportsmanlike Conduct,11/13/2011,SEA,D.Reed,WR,10,2011,BAL-2011-59
BAL,Horse Collar Tackle,11/13/2011,SEA,J.Flacco,QB,10,2011,BAL-2011-60
BAL,Unsportsmanlike Conduct,11/13/2011,SEA,A.Jones,DE,10,2011,BAL-2011-61
BAL,Defensive Pass Interference,11/20/2011,CIN,C.Carr,DB,11,2011,BAL-2011-62
BAL,Delay of Game,11/20/2011,CIN,J.Flacco,QB,11,2011,BAL-2011-63
BAL,False Start,11/20/2011,CIN,D.Pitta,TE,11,2011,BAL-2011-64
BAL,Illegal Crackback,11/20/2011,CIN,T.Smith,WR,11,2011,BAL-2011-65
BAL,Offensive Holding,11/20/2011,CIN,M.Oher,T,11,2011,BAL-2011-66
BAL,Defensive Pass Interference,11/20/2011,CIN,L.Webb,CB,11,2011,BAL-2011-67
BAL,Defensive Offside,11/24/2011,SF,T.Suggs,OLB,12,2011,BAL-2011-68
BAL,Illegal Block Above the Waist,11/24/2011,SF,K.Wilson,TE,12,2011,BAL-2011-69
BAL,Defensive 12 On-field,11/24/2011,SF,T.Zbikowski,SS,12,2011,BAL-2011-70
BAL,False Start,12/04/2011,CLE,B.McKinnie,T,13,2011,BAL-2011-71
BAL,Defensive Holding,12/04/2011,CLE,B.Ayanbadejo,ILB,13,2011,BAL-2011-72
BAL,Delay of Game,12/04/2011,CLE,J.Flacco,QB,13,2011,BAL-2011-73
BAL,Defensive Pass Interference,12/04/2011,CLE,P.Kruger,OLB,13,2011,BAL-2011-74
BAL,Face Mask (15 Yards),12/11/2011,IND,L.Webb,CB,14,2011,BAL-2011-75
BAL,False Start,12/11/2011,IND,D.Pitta,TE,14,2011,BAL-2011-76
BAL,Offensive Holding,12/11/2011,IND,E.Jones,DE,14,2011,BAL-2011-77
BAL,False Start,12/11/2011,IND,V.Leach,FB,14,2011,BAL-2011-78
BAL,Illegal Use of Hands,12/11/2011,IND,C.Williams,DB,14,2011,BAL-2011-79
BAL,Unnecessary Roughness,12/18/2011,SD,T.Suggs,OLB,15,2011,BAL-2011-80
BAL,False Start,12/18/2011,SD,B.McKinnie,T,15,2011,BAL-2011-81
BAL,Defensive Offside,12/18/2011,SD,T.Suggs,OLB,15,2011,BAL-2011-82
BAL,Illegal Touch Kick,12/18/2011,SD,D.Reed,WR,15,2011,BAL-2011-83
BAL,False Start,12/24/2011,CLE,M.Birk,C,16,2011,BAL-2011-84
BAL,False Start,12/24/2011,CLE,V.Leach,FB,16,2011,BAL-2011-85
BAL,Defensive Pass Interference,12/24/2011,CLE,C.Carr,DB,16,2011,BAL-2011-86
BAL,Defensive Pass Interference,12/24/2011,CLE,R.Lewis,MLB,16,2011,BAL-2011-87
BAL,False Start,12/24/2011,CLE,M.Oher,T,16,2011,BAL-2011-88
BAL,False Start,01/01/2012,CIN,B.McKinnie,T,17,2011,BAL-2011-89
BAL,Unnecessary Roughness,01/01/2012,CIN,J.Johnson,LB,17,2011,BAL-2011-90
BAL,False Start,01/01/2012,CIN,M.Oher,T,17,2011,BAL-2011-91
BAL,Offensive Holding,01/01/2012,CIN,M.Oher,T,17,2011,BAL-2011-92
BAL,Roughing the Passer,01/01/2012,CIN,H.Ngata,DT,17,2011,BAL-2011-93
BAL,Defensive Offside,01/01/2012,CIN,T.Suggs,OLB,17,2011,BAL-2011-94
BAL,False Start,01/01/2012,CIN,M.Yanda,G,17,2011,BAL-2011-95
BAL,Illegal Contact,01/22/2012,NE,L.Webb,CB,20,2011,BAL-2011-96
BAL,Face Mask (15 Yards),01/22/2012,NE,D.Ellerbe,LB,20,2011,BAL-2011-97
BAL,False Start,01/22/2012,NE,M.Oher,T,20,2011,BAL-2011-98
BAL,False Start,01/22/2012,NE,M.Yanda,G,20,2011,BAL-2011-99
BAL,Defensive Offside,01/22/2012,NE,T.Suggs,OLB,20,2011,BAL-2011-100
BAL,False Start,01/22/2012,NE,E.Dickson,TE,20,2011,BAL-2011-101
CIN,Offensive Pass Interference,09/11/2011,CLE,A.Green,WR,1,2011,CIN-2011-0
CIN,Illegal Use of Hands,09/11/2011,CLE,K.Cook,C,1,2011,CIN-2011-1
CIN,Defensive Pass Interference,09/11/2011,CLE,L.Hall,CB,1,2011,CIN-2011-2
CIN,False Start,09/11/2011,CLE,A.Smith,T,1,2011,CIN-2011-3
CIN,Defensive Pass Interference,09/18/2011,DEN,N.Clements,SS,2,2011,CIN-2011-4
CIN,Illegal Block Above the Waist,09/18/2011,DEN,Gi.Wilson,DB,2,2011,CIN-2011-5
CIN,Offensive Holding,09/18/2011,DEN,C.Boling,G,2,2011,CIN-2011-6
CIN,Roughing the Passer,09/18/2011,DEN,J.Fanene,DE,2,2011,CIN-2011-7
CIN,Horse Collar Tackle,09/18/2011,DEN,N.Clements,SS,2,2011,CIN-2011-8
CIN,Offensive Holding,09/18/2011,DEN,C.Cochart,TE,2,2011,CIN-2011-9
CIN,Offensive Holding,09/18/2011,DEN,B.Leonard,RB,2,2011,CIN-2011-10
CIN,False Start,09/25/2011,SF,A.Green,WR,3,2011,CIN-2011-11
CIN,Defensive Offside,09/25/2011,SF,F.Rucker,DE,3,2011,CIN-2011-12
CIN,False Start,09/25/2011,SF,A.Green,WR,3,2011,CIN-2011-13
CIN,Unnecessary Roughness,09/25/2011,SF,R.Maualuga,MLB,3,2011,CIN-2011-14
CIN,Illegal Block Above the Waist,09/25/2011,SF,F.Rucker,DE,3,2011,CIN-2011-15
CIN,Offensive Holding,09/25/2011,SF,N.Livings,G,3,2011,CIN-2011-16
CIN,Defensive Holding,09/25/2011,SF,D.Peko,DT,3,2011,CIN-2011-17
CIN,Illegal Formation,10/02/2011,BUF,A.Green,WR,4,2011,CIN-2011-18
CIN,False Start,10/02/2011,BUF,A.Smith,T,4,2011,CIN-2011-19
CIN,False Start,10/02/2011,BUF,A.Smith,T,4,2011,CIN-2011-20
CIN,False Start,10/02/2011,BUF,J.Simpson,WR,4,2011,CIN-2011-21
CIN,Illegal Block Above the Waist,10/09/2011,JAC,J.Simpson,WR,5,2011,CIN-2011-22
CIN,Illegal Block Above the Waist,10/09/2011,JAC,M.Lawson,LB,5,2011,CIN-2011-23
CIN,Offensive Holding,10/09/2011,JAC,N.Livings,G,5,2011,CIN-2011-24
CIN,False Start,10/09/2011,JAC,K.Cook,C,5,2011,CIN-2011-25
CIN,Offensive Holding,10/09/2011,JAC,A.Caldwell,WR,5,2011,CIN-2011-26
CIN,Illegal Formation,10/09/2011,JAC,D.Roland,T,5,2011,CIN-2011-27
CIN,False Start,10/16/2011,IND,A.Whitworth,T,6,2011,CIN-2011-28
CIN,Offensive Pass Interference,10/16/2011,IND,A.Caldwell,WR,6,2011,CIN-2011-29
CIN,Offensive Holding,10/16/2011,IND,A.Green,WR,6,2011,CIN-2011-30
CIN,Offensive Holding,10/16/2011,IND,M.Trent,DB,6,2011,CIN-2011-31
CIN,False Start,10/16/2011,IND,D.Lee,TE,6,2011,CIN-2011-32
CIN,False Start,10/16/2011,IND,A.Whitworth,T,6,2011,CIN-2011-33
CIN,Defensive Pass Interference,10/16/2011,IND,M.Trent,DB,6,2011,CIN-2011-34
CIN,Defensive Offside,10/16/2011,IND,D.Peko,DT,6,2011,CIN-2011-35
CIN,Offensive Holding,10/16/2011,IND,D.Lee,TE,6,2011,CIN-2011-36
CIN,Personal Foul,10/16/2011,IND,K.Cook,C,6,2011,CIN-2011-37
CIN,Offensive Holding,10/30/2011,SEA,A.Whitworth,T,8,2011,CIN-2011-38
CIN,False Start,10/30/2011,SEA,A.Smith,T,8,2011,CIN-2011-39
CIN,Unnecessary Roughness,10/30/2011,SEA,R.Nelson,FS,8,2011,CIN-2011-40
CIN,Offensive Holding,10/30/2011,SEA,A.Smith,T,8,2011,CIN-2011-41
CIN,Offensive Holding,10/30/2011,SEA,B.Williams,G,8,2011,CIN-2011-42
CIN,Illegal Block Above the Waist,10/30/2011,SEA,C.Cochart,TE,8,2011,CIN-2011-43
CIN,False Start,10/30/2011,SEA,A.Smith,T,8,2011,CIN-2011-44
CIN,False Start,11/06/2011,TEN,N.Livings,G,9,2011,CIN-2011-45
CIN,Offensive Holding,11/06/2011,TEN,J.Simpson,WR,9,2011,CIN-2011-46
CIN,Defensive Pass Interference,11/06/2011,TEN,T.Howard,LB,9,2011,CIN-2011-47
CIN,Low Block,11/06/2011,TEN,F.Rucker,DE,9,2011,CIN-2011-48
CIN,Roughing the Passer,11/06/2011,TEN,G.Atkins,DT,9,2011,CIN-2011-49
CIN,Offensive Holding,11/06/2011,TEN,B.Williams,G,9,2011,CIN-2011-50
CIN,Offensive Holding,11/06/2011,TEN,A.Smith,T,9,2011,CIN-2011-51
CIN,Offensive Holding,11/06/2011,TEN,N.Livings,G,9,2011,CIN-2011-52
CIN,Illegal Formation,11/06/2011,TEN,A.Green,WR,9,2011,CIN-2011-53
CIN,Neutral Zone Infraction,11/13/2011,PIT,P.Sims,DT,10,2011,CIN-2011-54
CIN,Offensive Holding,11/13/2011,PIT,A.Whitworth,T,10,2011,CIN-2011-55
CIN,Offensive Holding,11/13/2011,PIT,A.Hawkins,WR,10,2011,CIN-2011-56
CIN,Illegal Use of Hands,11/13/2011,PIT,A.Whitworth,T,10,2011,CIN-2011-57
CIN,Personal Foul,11/13/2011,PIT,B.Johnson,LB,10,2011,CIN-2011-58
CIN,False Start,11/20/2011,BAL,B.Williams,G,11,2011,CIN-2011-59
CIN,False Start,11/20/2011,BAL,J.Gresham,TE,11,2011,CIN-2011-60
CIN,Defensive Offside,11/20/2011,BAL,M.Johnson,DE,11,2011,CIN-2011-61
CIN,Personal Foul,11/20/2011,BAL,Gi.Wilson,DB,11,2011,CIN-2011-62
CIN,False Start,11/20/2011,BAL,A.Smith,T,11,2011,CIN-2011-63
CIN,Offensive Holding,11/20/2011,BAL,A.Whitworth,T,11,2011,CIN-2011-64
CIN,Intentional Grounding,11/20/2011,BAL,A.Dalton,QB,11,2011,CIN-2011-65
CIN,Offensive Holding,11/27/2011,CLE,N.Livings,G,12,2011,CIN-2011-66
CIN,Illegal Formation,11/27/2011,CLE,A.Green,WR,12,2011,CIN-2011-67
CIN,Offensive Holding,11/27/2011,CLE,J.Simpson,WR,12,2011,CIN-2011-68
CIN,Player Out of Bounds on Punt,11/27/2011,CLE,J.Miles,DB,12,2011,CIN-2011-69
CIN,Defensive Holding,11/27/2011,CLE,K.Jennings,DB,12,2011,CIN-2011-70
CIN,False Start,11/27/2011,CLE,N.Livings,G,12,2011,CIN-2011-71
CIN,Personal Foul,12/04/2011,PIT,A.Jones,CB,13,2011,CIN-2011-72
CIN,False Start,12/04/2011,PIT,A.Green,WR,13,2011,CIN-2011-73
CIN,Delay of Game,12/04/2011,PIT,M.Nugent,K,13,2011,CIN-2011-74
CIN,Illegal Block Above the Waist,12/04/2011,PIT,J.Miles,DB,13,2011,CIN-2011-75
CIN,Offensive Holding,12/04/2011,PIT,K.Cook,C,13,2011,CIN-2011-76
CIN,Defensive Pass Interference,12/04/2011,PIT,C.Crocker,DB,13,2011,CIN-2011-77
CIN,False Start,12/04/2011,PIT,A.Whitworth,T,13,2011,CIN-2011-78
CIN,Face Mask (15 Yards),12/04/2011,PIT,R.Nelson,FS,13,2011,CIN-2011-79
CIN,Illegal Use of Hands,12/04/2011,PIT,J.Fanene,DE,13,2011,CIN-2011-80
CIN,Defensive Offside,12/04/2011,PIT,R.Geathers,DE,13,2011,CIN-2011-81
CIN,Offensive Holding,12/04/2011,PIT,A.Whitworth,T,13,2011,CIN-2011-82
CIN,Running Into the Kicker,12/04/2011,PIT,C.Peerman,RB,13,2011,CIN-2011-83
CIN,Ineligible Downfield Pass,12/11/2011,HOU,A.Whitworth,T,14,2011,CIN-2011-84
CIN,False Start,12/11/2011,HOU,B.Williams,G,14,2011,CIN-2011-85
CIN,False Start,12/11/2011,HOU,M.McGlynn,G,14,2011,CIN-2011-86
CIN,Defensive Pass Interference,12/11/2011,HOU,A.Jones,CB,14,2011,CIN-2011-87
CIN,Roughing the Passer,12/18/2011,STL,C.Crocker,DB,15,2011,CIN-2011-88
CIN,Offensive Holding,12/18/2011,STL,M.McGlynn,G,15,2011,CIN-2011-89
CIN,Illegal Use of Hands,12/18/2011,STL,M.McGlynn,G,15,2011,CIN-2011-90
CIN,False Start,12/18/2011,STL,J.Gresham,TE,15,2011,CIN-2011-91
CIN,Face Mask (15 Yards),12/18/2011,STL,A.Jones,CB,15,2011,CIN-2011-92
CIN,False Start,12/18/2011,STL,J.Gresham,TE,15,2011,CIN-2011-93
CIN,Offensive Holding,12/18/2011,STL,A.Collins,T,15,2011,CIN-2011-94
CIN,Offensive Holding,12/18/2011,STL,D.Skuta,LB,15,2011,CIN-2011-95
CIN,Defensive Pass Interference,12/18/2011,STL,T.Howard,LB,15,2011,CIN-2011-96
CIN,False Start,12/18/2011,STL,J.Gresham,TE,15,2011,CIN-2011-97
CIN,Offensive Offside,12/24/2011,ARI,A.Green,WR,16,2011,CIN-2011-98
CIN,Offensive Holding,12/24/2011,ARI,K.Cook,C,16,2011,CIN-2011-99
CIN,Offensive Holding,12/24/2011,ARI,V.Rey,OLB,16,2011,CIN-2011-100
CIN,False Start,12/24/2011,ARI,M.McGlynn,G,16,2011,CIN-2011-101
CIN,False Start,12/24/2011,ARI,J.Miles,DB,16,2011,CIN-2011-102
CIN,Offensive Holding,12/24/2011,ARI,D.Lee,TE,16,2011,CIN-2011-103
CIN,Illegal Use of Hands,12/24/2011,ARI,A.Jones,CB,16,2011,CIN-2011-104
CIN,Neutral Zone Infraction,12/24/2011,ARI,M.Johnson,DE,16,2011,CIN-2011-105
CIN,Unnecessary Roughness,12/24/2011,ARI,G.Atkins,DT,16,2011,CIN-2011-106
CIN,Personal Foul,12/24/2011,ARI,N.Livings,G,16,2011,CIN-2011-107
CIN,Defensive Holding,01/01/2012,BAL,N.Clements,SS,17,2011,CIN-2011-108
CIN,Unnecessary Roughness,01/01/2012,BAL,R.Nelson,FS,17,2011,CIN-2011-109
CIN,Illegal Contact,01/01/2012,BAL,R.Maualuga,MLB,17,2011,CIN-2011-110
CIN,Defensive Offside,01/01/2012,BAL,D.Peko,DT,17,2011,CIN-2011-111
CIN,Offensive Pass Interference,01/01/2012,BAL,J.Gresham,TE,17,2011,CIN-2011-112
CIN,Unnecessary Roughness,01/07/2012,HOU,R.Nelson,FS,18,2011,CIN-2011-113
CIN,False Start,01/07/2012,HOU,J.Gresham,TE,18,2011,CIN-2011-114
CLE,False Start,09/11/2011,CIN,S.Lauvao,G,1,2011,CLE-2011-0
CLE,Defensive Holding,09/11/2011,CIN,S.Brown,CB,1,2011,CLE-2011-1
CLE,Neutral Zone Infraction,09/11/2011,CIN,J.Sheard,DE,1,2011,CLE-2011-2
CLE,False Start,09/11/2011,CIN,S.Lauvao,G,1,2011,CLE-2011-3
CLE,Offensive Pass Interference,09/11/2011,CIN,O.Marecic,RB,1,2011,CLE-2011-4
CLE,False Start,09/11/2011,CIN,J.Thomas,T,1,2011,CLE-2011-5
CLE,Unnecessary Roughness,09/11/2011,CIN,T.Ward,SS,1,2011,CLE-2011-6
CLE,Offensive Holding,09/11/2011,CIN,S.Brown,CB,1,2011,CLE-2011-7
CLE,Illegal Formation,09/11/2011,CIN,K.Maiava,OLB,1,2011,CLE-2011-8
CLE,Defensive Pass Interference,09/11/2011,CIN,D.Patterson,CB,1,2011,CLE-2011-9
CLE,Illegal Touch Pass,09/11/2011,CIN,A.Mack,C,1,2011,CLE-2011-10
CLE,Illegal Contact,09/18/2011,IND,J.Haden,CB,2,2011,CLE-2011-11
CLE,Defensive Pass Interference,09/18/2011,IND,J.Haden,CB,2,2011,CLE-2011-12
CLE,Offensive Holding,09/18/2011,IND,A.Hicks,T,2,2011,CLE-2011-13
CLE,Defensive Holding,09/18/2011,IND,J.Haden,CB,2,2011,CLE-2011-14
CLE,False Start,09/18/2011,IND,J.Pinkston,G,2,2011,CLE-2011-15
CLE,False Start,09/25/2011,MIA,J.Thomas,T,3,2011,CLE-2011-16
CLE,False Start,09/25/2011,MIA,B.Watson,TE,3,2011,CLE-2011-17
CLE,Roughing the Passer,09/25/2011,MIA,J.Sheard,DE,3,2011,CLE-2011-18
CLE,Offensive Holding,09/25/2011,MIA,Al.Smith,TE,3,2011,CLE-2011-19
CLE,Defensive Holding,09/25/2011,MIA,D.Patterson,CB,3,2011,CLE-2011-20
CLE,Unnecessary Roughness,09/25/2011,MIA,P.Taylor,DE,3,2011,CLE-2011-21
CLE,Unsportsmanlike Conduct,09/25/2011,MIA,M.Massaquoi,WR,3,2011,CLE-2011-22
CLE,Horse Collar Tackle,09/25/2011,MIA,D.Patterson,CB,3,2011,CLE-2011-23
CLE,False Start,10/02/2011,TEN,T.Pashos,T,4,2011,CLE-2011-24
CLE,Defensive Pass Interference,10/02/2011,TEN,S.Brown,CB,4,2011,CLE-2011-25
CLE,False Start,10/02/2011,TEN,J.Thomas,T,4,2011,CLE-2011-26
CLE,Illegal Block Above the Waist,10/02/2011,TEN,G.Little,WR,4,2011,CLE-2011-27
CLE,Personal Foul,10/02/2011,TEN,A.Mack,C,4,2011,CLE-2011-28
CLE,Illegal Forward Pass,10/02/2011,TEN,C.McCoy,QB,4,2011,CLE-2011-29
CLE,Offensive Holding,10/16/2011,OAK,S.Lauvao,G,6,2011,CLE-2011-30
CLE,Defensive Pass Interference,10/16/2011,OAK,D.Patterson,CB,6,2011,CLE-2011-31
CLE,Defensive 12 On-field,10/16/2011,OAK,J.Dockery,DB,6,2011,CLE-2011-32
CLE,Personal Foul,10/16/2011,OAK,S.Lauvao,G,6,2011,CLE-2011-33
CLE,Illegal Shift,10/16/2011,OAK,E.Moore,TE,6,2011,CLE-2011-34
CLE,Offensive Holding,10/23/2011,SEA,D.Patterson,CB,7,2011,CLE-2011-35
CLE,Offensive Holding,10/23/2011,SEA,T.Pashos,T,7,2011,CLE-2011-36
CLE,Face Mask (15 Yards),10/23/2011,SEA,A.Rubin,NT,7,2011,CLE-2011-37
CLE,False Start,10/23/2011,SEA,E.Moore,TE,7,2011,CLE-2011-38
CLE,Defensive Pass Interference,10/23/2011,SEA,J.Haden,CB,7,2011,CLE-2011-39
CLE,Defensive Pass Interference,10/30/2011,SF,J.Haden,CB,8,2011,CLE-2011-40
CLE,False Start,10/30/2011,SF,T.Pashos,T,8,2011,CLE-2011-41
CLE,Face Mask (15 Yards),10/30/2011,SF,J.Pinkston,G,8,2011,CLE-2011-42
CLE,False Start,10/30/2011,SF,D.Patterson,CB,8,2011,CLE-2011-43
CLE,Offensive Holding,10/30/2011,SF,T.Brown,DE,8,2011,CLE-2011-44
CLE,Face Mask (15 Yards),10/30/2011,SF,D.Jackson,ILB,8,2011,CLE-2011-45
CLE,Personal Foul,11/06/2011,HOU,J.Cribbs,WR,9,2011,CLE-2011-46
CLE,Offensive Holding,11/06/2011,HOU,J.Pinkston,G,9,2011,CLE-2011-47
CLE,False Start,11/06/2011,HOU,T.Pashos,T,9,2011,CLE-2011-48
CLE,False Start,11/06/2011,HOU,J.Thomas,T,9,2011,CLE-2011-49
CLE,Unnecessary Roughness,11/06/2011,HOU,J.Pinkston,G,9,2011,CLE-2011-50
CLE,Unnecessary Roughness,11/06/2011,HOU,J.Mitchell,DE,9,2011,CLE-2011-51
CLE,Illegal Contact,11/13/2011,STL,S.Fujita,OLB,10,2011,CLE-2011-52
CLE,Offensive Holding,11/13/2011,STL,K.Maiava,OLB,10,2011,CLE-2011-53
CLE,Illegal Block Above the Waist,11/13/2011,STL,J.Haden,CB,10,2011,CLE-2011-54
CLE,Offensive Holding,11/13/2011,STL,S.Lauvao,G,10,2011,CLE-2011-55
CLE,Face Mask (15 Yards),11/13/2011,STL,E.Moore,TE,10,2011,CLE-2011-56
CLE,Offensive Holding,11/13/2011,STL,A.Mack,C,10,2011,CLE-2011-57
CLE,Offensive Holding,11/13/2011,STL,G.Little,WR,10,2011,CLE-2011-58
CLE,Defensive Holding,11/13/2011,STL,M.Adams,SS,10,2011,CLE-2011-59
CLE,Offensive Pass Interference,11/20/2011,JAC,J.Cribbs,WR,11,2011,CLE-2011-60
CLE,Ineligible Downfield Pass,11/20/2011,JAC,T.Pashos,T,11,2011,CLE-2011-61
CLE,Illegal Contact,11/20/2011,JAC,J.Haden,CB,11,2011,CLE-2011-62
